:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,23
:ALARM_NAME,"2_ULD_STS_raw"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,20
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,3
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:19:23,2024/03/01 15:20:05,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:20:15,2024/03/01 15:20:23,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:20:15,2024/03/01 15:20:23,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 15:20:17,2024/03/01 15:20:23,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:20:29,2024/03/01 15:21:09,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:20:29,2024/03/01 15:21:09,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:21:19,2024/03/01 15:21:29,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:21:19,2024/03/01 15:21:29,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 15:21:23,2024/03/01 15:21:29,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:21:33,2024/03/01 15:22:15,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:21:33,2024/03/01 15:22:15,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:22:25,2024/03/01 15:22:33,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:22:25,2024/03/01 15:22:33,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 15:22:27,2024/03/01 15:22:33,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:22:37,2024/03/01 15:23:19,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:22:37,2024/03/01 15:23:19,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:23:29,2024/03/01 15:23:39,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:23:29,2024/03/01 15:23:39,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 15:23:33,2024/03/01 15:23:39,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:23:43,2024/03/01 15:24:25,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:23:43,2024/03/01 15:24:25,****/**/** **:**:**,1,1
