:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,22
:ALARM_NAME,"2_ULD_STS"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,200
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,1
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,7,"E07:不足満杯",R,2024/02/18 00:07:02,2024/02/18 00:08:00,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:08:00,2024/02/18 00:08:06,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:08:06,2024/02/18 00:09:02,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:09:02,2024/02/18 00:09:10,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:09:10,2024/02/18 00:10:06,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:10:06,2024/02/18 00:10:12,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:10:12,2024/02/18 00:11:10,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:11:10,2024/02/18 00:11:16,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:11:16,2024/02/18 00:12:14,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:12:14,2024/02/18 00:12:20,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:12:20,2024/02/18 00:13:20,****/**/** **:**:**,1,1
