:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,21
:ALARM_NAME,"2_ULD_ALM"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,21
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,0
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:10:21,2024/02/06 02:10:27,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:11:25,2024/02/06 02:11:31,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:12:29,2024/02/06 02:12:35,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:13:33,2024/02/06 02:13:39,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:14:37,2024/02/06 02:14:43,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:15:41,2024/02/06 02:15:47,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:16:47,2024/02/06 02:16:55,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:17:53,2024/02/06 02:17:59,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:18:57,2024/02/06 02:19:03,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:20:01,2024/02/06 02:20:07,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:21:05,2024/02/06 02:21:11,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:22:09,2024/02/06 02:22:15,****/**/** **:**:**,1,1
0,0,202,"A201:ﾊﾟﾈﾙIDﾊﾞｰｺｰﾄﾞ読取り異常",R,2024/02/06 02:26:31,2024/02/06 02:26:39,****/**/** **:**:**,1,1
0,0,30,"A029:反作業者側_電磁ﾛｯｸをONしてください。",R,2024/02/06 02:33:29,2024/02/06 02:33:39,****/**/** **:**:**,1,1
